Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
389,0.567939,1.047605,2.257530,-0.292543,-1.740371,0
390,1.696154,2.868544,0.955040,-0.000000,-5.520358,0
391,1.235405,1.114220,0.472549,-0.000000,-3.804334,0
392,0.529630,1.125646,1.682841,-0.745864,-0.412493,1
393,0.611662,2.787282,3.492200,-0.045452,-1.843162,0
394,0.604314,1.507779,0.758988,-0.202722,-1.826022,0
395,1.558557,2.696854,0.244317,-0.004166,-2.992478,0
396,0.795603,2.210142,2.428723,-0.007275,-2.131480,0
397,0.602412,1.507573,0.813186,-0.241138,-1.815717,0
398,1.838685,2.544330,0.038915,-0.002472,-3.618701,0
399,1.817993,0.844970,1.334152,-0.000000,-6.235690,0
400,1.989102,0.560073,0.713199,-0.000000,-6.940700,0
401,1.996670,1.799398,1.985189,-0.000000,-6.976237,0
402,1.508758,2.036799,0.292360,-0.453522,-6.050245,0
403,1.508758,2.004376,0.306716,-0.493334,-3.518012,0
404,0.567939,1.416361,2.257530,-0.875310,-3.032908,1
405,1.481333,2.007131,0.090437,-0.088557,-6.321275,0
406,0.789120,2.207097,1.913044,-0.999838,-2.116886,1
407,1.989296,1.172102,1.985189,-0.000000,-6.941727,0
408,1.996670,1.546793,1.985189,-0.000000,-6.976237,0
409,1.355791,2.294001,0.484633,-0.354365,-6.260397,0
410,1.996670,1.799398,1.984640,-0.000000,-6.976237,0
411,0.548180,1.193122,1.609745,-0.583560,-3.090758,0
412,1.986278,1.291477,0.364751,-0.000000,-6.930833,0
413,1.989102,0.560073,1.023761,-0.000000,-6.940700,0
414,1.508758,2.065735,0.350298,-0.443513,-3.820256,0
415,1.508758,2.065735,0.354782,-0.443513,-3.820256,0
416,1.508758,2.065735,0.341218,-0.415391,-3.968550,0
417,1.481333,2.007131,0.052257,-0.057584,-6.287725,0
418,1.481333,2.007131,0.078202,-0.070484,-6.286919,0
419,0.788629,2.207097,1.913044,-0.986902,-2.115706,1
420,0.389414,0.719028,1.697699,-0.999486,-2.077119,1
421,1.266670,2.294001,0.484633,-0.083992,-5.868660,0
422,1.481333,2.093635,0.262803,-0.128463,-5.633434,0
423,1.291093,2.540023,0.783747,-0.260611,-4.329773,0
424,1.996670,1.799398,2.011764,-0.000000,-6.976237,0
425,1.996670,2.247580,2.011764,-0.000000,-6.976237,0
426,1.996670,0.753132,2.011764,-0.000000,-6.976237,0
427,1.996674,2.692962,2.010756,-0.000000,-6.976237,0
428,0.538411,1.544746,2.645383,-0.464833,-2.175178,0
429,1.976208,0.560073,0.713199,-0.000000,-6.894367,0
430,1.993456,2.696923,0.783747,-0.000000,-6.738293,0
431,1.989098,0.501394,0.996209,-0.000000,-6.940700,0
432,1.657220,2.347622,0.498272,-0.438872,-2.236049,0
433,1.650998,2.342364,0.498572,-0.437376,-2.385354,0
434,0.389414,0.913705,1.697699,-0.383982,-2.548975,0
435,0.980885,2.700115,0.486907,-0.337790,-2.847029,0
436,0.994534,2.688194,0.433017,-0.333459,-2.897101,0
437,0.788629,2.206283,1.917932,-0.986866,-2.115706,1
438,0.472391,1.123483,2.689791,-0.991483,-1.505509,1
439,1.278857,2.243075,0.340316,-0.040064,-5.810643,0
440,1.567557,2.302156,0.338774,-0.079163,-4.580186,0
441,1.243155,2.527125,0.840843,-0.188675,-4.064193,0
